,金额,商品,支付时间,地点,大类,二级类
34056,4.0,银鹭八宝粥,2017/11/14 14:45,B,饮料,方便速食
34057,4.0,银鹭八宝粥,2017/11/14 16:26,B,饮料,方便速食
34062,4.0,银鹭八宝粥,2017/11/15 17:47,B,饮料,方便速食
34063,4.0,银鹭八宝粥,2017/11/15 19:53,B,饮料,方便速食
34066,4.0,银鹭八宝粥,2017/11/16 09:08,B,饮料,方便速食
34067,4.0,银鹭八宝粥,2017/11/16 11:55,B,饮料,方便速食
34074,4.0,银鹭八宝粥,2017/11/18 16:12,B,饮料,方便速食
34081,4.0,银鹭八宝粥,2017/11/19 14:28,B,饮料,方便速食
34082,4.0,银鹭八宝粥,2017/11/19 19:18,B,饮料,方便速食
34090,4.0,银鹭八宝粥,2017/11/20 16:56,B,饮料,方便速食
34091,4.0,银鹭八宝粥,2017/11/20 20:07,B,饮料,方便速食
34092,4.0,银鹭八宝粥,2017/11/20 21:08,B,饮料,方便速食
34093,4.0,银鹭八宝粥,2017/11/24 16:06,B,饮料,方便速食
34094,4.0,银鹭八宝粥,2017/11/28 06:14,B,饮料,方便速食
34097,4.0,银鹭八宝粥,2017/11/30 20:25,B,饮料,方便速食
34100,4.0,银鹭八宝粥,2017/12/1 23:13,B,饮料,方便速食
34102,4.0,银鹭八宝粥,2017/12/2 21:37,B,饮料,方便速食
34129,4.0,银鹭八宝粥,2017/12/7 21:52,B,饮料,方便速食
34137,4.0,银鹭八宝粥,2017/12/10 21:48,B,饮料,方便速食
34144,4.0,银鹭八宝粥,2017/12/12 00:18,B,饮料,方便速食
34167,4.0,银鹭八宝粥,2017/12/17 21:40,B,饮料,方便速食
34170,4.0,银鹭八宝粥,2017/12/18 14:01,B,饮料,方便速食
34176,4.0,银鹭八宝粥,2017/12/19 01:10,B,饮料,方便速食
34184,4.0,银鹭八宝粥,2017/12/20 07:58,B,饮料,方便速食
34190,4.0,银鹭八宝粥,2017/12/21 17:56,B,饮料,方便速食
34197,4.0,银鹭八宝粥,2017/12/23 20:22,B,饮料,方便速食
34198,4.0,银鹭八宝粥,2017/12/23 20:33,B,饮料,方便速食
34199,4.0,银鹭八宝粥,2017/12/24 00:18,B,饮料,方便速食
34205,4.0,银鹭八宝粥,2017/12/24 20:32,B,饮料,方便速食
34207,4.0,银鹭八宝粥,2017/12/25 00:26,B,饮料,方便速食
34212,4.0,银鹭八宝粥,2017/12/25 20:06,B,饮料,方便速食
34214,4.0,银鹭八宝粥,2017/12/25 21:19,B,饮料,方便速食
34231,8.0,越南LIPO奶味面包干100g,2017/5/21 03:09,B,非饮料,饼干糕点
34244,8.0,越南LIPO奶味面包干100g,2017/9/14 21:49,B,非饮料,饼干糕点
34272,4.5,加多宝,2017/8/6 19:47,B,饮料,茶饮料
34278,4.5,加多宝,2017/9/7 09:02,B,饮料,茶饮料
34281,4.5,加多宝,2017/9/18 13:50,B,饮料,茶饮料
34286,4.5,加多宝,2017/10/12 20:50,B,饮料,茶饮料
34300,4.5,加多宝,2017/12/12 09:53,B,饮料,茶饮料
34302,4.5,加多宝,2017/12/20 09:47,B,饮料,茶饮料
34324,5.0,脉动（青柠）,2017/6/19 11:03,B,饮料,功能饮料
34325,5.0,脉动（青柠）,2017/6/23 18:44,B,饮料,功能饮料
34326,5.0,脉动（青柠）,2017/7/4 09:02,B,饮料,功能饮料
34342,5.0,脉动（青柠）,2017/9/29 18:56,B,饮料,功能饮料
34358,5.0,脉动（青柠）,2017/11/16 10:10,B,饮料,功能饮料
34361,5.0,脉动（青柠）,2017/12/5 03:19,B,饮料,功能饮料
34362,5.0,脉动（青柠）,2017/12/5 03:35,B,饮料,功能饮料
34363,5.0,脉动（青柠）,2017/12/8 19:17,B,饮料,功能饮料
34395,4.0,奥利奥原味芝士,2017/9/9 10:28,B,非饮料,饼干糕点
34412,4.0,奥利奥原味芝士,2017/10/27 21:39,B,非饮料,饼干糕点
34421,4.0,奥利奥原味芝士,2017/11/8 17:35,B,非饮料,饼干糕点
34422,4.0,奥利奥原味芝士,2017/11/11 18:18,B,非饮料,饼干糕点
34424,4.0,奥利奥原味芝士,2017/11/18 12:27,B,非饮料,饼干糕点
34433,4.0,奥利奥原味芝士,2017/12/21 16:20,B,非饮料,饼干糕点
34436,4.0,奥利奥原味芝士,2017/12/26 07:55,B,非饮料,饼干糕点
34444,9.0,四洲粟一烧烧烤味,2017/5/29 10:36,B,非饮料,膨化食品
34448,9.0,四洲粟一烧烧烤味,2017/9/8 20:51,B,非饮料,膨化食品
34449,9.0,四洲粟一烧烧烤味,2017/9/9 10:07,B,非饮料,膨化食品
34453,9.0,四洲粟一烧烧烤味,2017/9/27 09:06,B,非饮料,膨化食品
34455,9.0,四洲粟一烧烧烤味,2017/9/30 09:44,B,非饮料,膨化食品
34467,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/1/9 12:18,B,非饮料,饼干糕点
34468,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/1/9 12:54,B,非饮料,饼干糕点
34469,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/1/9 15:46,B,非饮料,饼干糕点
34471,3.5,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/1/10 00:33,B,非饮料,饼干糕点
34474,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/1/16 18:56,B,非饮料,饼干糕点
34477,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/3/28 20:14,B,非饮料,饼干糕点
34483,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/4/17 20:51,B,非饮料,饼干糕点
34488,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/4/23 11:17,B,非饮料,饼干糕点
34499,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/5/13 20:51,B,非饮料,饼干糕点
34500,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/5/15 11:24,B,非饮料,饼干糕点
34503,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/5/17 20:51,B,非饮料,饼干糕点
34504,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/5/19 20:50,B,非饮料,饼干糕点
34511,3.5,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/5/28 11:37,B,非饮料,饼干糕点
34516,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/1 11:59,B,非饮料,饼干糕点
34518,6.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/1 16:22,B,非饮料,饼干糕点
34519,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/1 19:13,B,非饮料,饼干糕点
34521,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/2 17:45,B,非饮料,饼干糕点
34523,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/3 16:21,B,非饮料,饼干糕点
34524,3.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/4 15:08,B,非饮料,饼干糕点
34529,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/8 16:02,B,非饮料,饼干糕点
34532,3.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/10 17:16,B,非饮料,饼干糕点
34533,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/11 14:18,B,非饮料,饼干糕点
34537,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/13 10:23,B,非饮料,饼干糕点
34538,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/13 14:10,B,非饮料,饼干糕点
34539,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/13 17:46,B,非饮料,饼干糕点
34544,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/17 07:56,B,非饮料,饼干糕点
34545,3.5,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/17 11:15,B,非饮料,饼干糕点
34546,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/17 14:50,B,非饮料,饼干糕点
34550,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/18 18:08,B,非饮料,饼干糕点
34569,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/6/29 17:55,B,非饮料,饼干糕点
34573,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/7/4 16:12,B,非饮料,饼干糕点
34575,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/7/18 13:54,B,非饮料,饼干糕点
34578,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/7/24 12:30,B,非饮料,饼干糕点
34583,3.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/7/25 15:17,B,非饮料,饼干糕点
34594,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/8/11 20:15,B,非饮料,饼干糕点
34598,3.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/8/17 19:06,B,非饮料,饼干糕点
34600,3.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/8/18 16:15,B,非饮料,饼干糕点
34614,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/9/11 16:19,B,非饮料,饼干糕点
34622,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/9/19 15:00,B,非饮料,饼干糕点
34624,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/9/22 09:08,B,非饮料,饼干糕点
34626,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/9/23 15:30,B,非饮料,饼干糕点
34629,7.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/9/24 12:18,B,非饮料,饼干糕点
34635,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/9/29 09:07,B,非饮料,饼干糕点
34636,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/9/29 18:22,B,非饮料,饼干糕点
34639,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/9/30 15:27,B,非饮料,饼干糕点
34643,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/10/2 09:41,B,非饮料,饼干糕点
34644,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/10/5 22:53,B,非饮料,饼干糕点
34648,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/10/10 00:55,B,非饮料,饼干糕点
34649,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/10/11 12:04,B,非饮料,饼干糕点
34651,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/10/11 23:05,B,非饮料,饼干糕点
34652,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/10/12 01:28,B,非饮料,饼干糕点
34653,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/10/14 12:07,B,非饮料,饼干糕点
34664,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/10/23 12:22,B,非饮料,饼干糕点
34669,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/10/24 17:07,B,非饮料,饼干糕点
34672,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/10/26 05:26,B,非饮料,饼干糕点
34677,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/10/30 16:10,B,非饮料,饼干糕点
34683,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/11/5 14:36,B,非饮料,饼干糕点
34692,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/11/11 11:25,B,非饮料,饼干糕点
34704,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/11/18 12:11,B,非饮料,饼干糕点
34707,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/11/20 12:17,B,非饮料,饼干糕点
34720,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/12/6 16:10,B,非饮料,饼干糕点
34721,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/12/6 21:23,B,非饮料,饼干糕点
34724,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/12/9 19:20,B,非饮料,饼干糕点
34725,2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/12/11 19:44,B,非饮料,饼干糕点
34726,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/12/17 11:44,B,非饮料,饼干糕点
34730,4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/12/23 20:01,B,非饮料,饼干糕点
34743,3.5,丽芝士纳宝帝奶酪威化饼干,2017/5/16 16:00,B,非饮料,饼干糕点
34777,3.5,丽芝士纳宝帝奶酪威化饼干,2017/9/15 20:46,B,非饮料,饼干糕点
34778,3.5,丽芝士纳宝帝奶酪威化饼干,2017/9/16 14:15,B,非饮料,饼干糕点
34789,3.5,丽芝士纳宝帝奶酪威化饼干,2017/10/12 22:05,B,非饮料,饼干糕点
34796,3.5,丽芝士纳宝帝奶酪威化饼干,2017/10/20 00:18,B,非饮料,饼干糕点
34799,3.5,丽芝士纳宝帝奶酪威化饼干,2017/10/28 21:46,B,非饮料,饼干糕点
34810,3.5,丽芝士纳宝帝奶酪威化饼干,2017/12/1 16:13,B,非饮料,饼干糕点
34812,3.5,丽芝士纳宝帝奶酪威化饼干,2017/12/4 19:49,B,非饮料,饼干糕点
34817,3.5,丽芝士纳宝帝奶酪威化饼干,2017/12/8 13:22,B,非饮料,饼干糕点
34818,3.5,丽芝士纳宝帝奶酪威化饼干,2017/12/8 23:26,B,非饮料,饼干糕点
34819,3.5,丽芝士纳宝帝奶酪威化饼干,2017/12/10 11:39,B,非饮料,饼干糕点
34826,2.0,85g新麦潮手撕面包（提子味）,2017/1/3 15:20,B,非饮料,饼干糕点
34827,3.5,85g新麦潮手撕面包（提子味）,2017/1/8 23:26,B,非饮料,饼干糕点
34828,2.0,85g新麦潮手撕面包（提子味）,2017/1/9 10:17,B,非饮料,饼干糕点
34834,3.0,85g新麦潮手撕面包（提子味）,2017/1/10 22:22,B,非饮料,饼干糕点
34835,3.5,85g新麦潮手撕面包（提子味）,2017/1/11 04:32,B,非饮料,饼干糕点
34836,2.0,85g新麦潮手撕面包（提子味）,2017/1/23 00:06,B,非饮料,饼干糕点
34844,3.5,85g新麦潮手撕面包（提子味）,2017/3/29 17:31,B,非饮料,饼干糕点
34849,3.5,85g新麦潮手撕面包（提子味）,2017/3/31 21:45,B,非饮料,饼干糕点
34851,3.5,85g新麦潮手撕面包（提子味）,2017/4/1 14:47,B,非饮料,饼干糕点
34861,3.5,85g新麦潮手撕面包（提子味）,2017/4/19 15:02,B,非饮料,饼干糕点
34864,2.0,85g新麦潮手撕面包（提子味）,2017/4/23 10:26,B,非饮料,饼干糕点
34870,2.0,85g新麦潮手撕面包（提子味）,2017/4/30 11:37,B,非饮料,饼干糕点
34876,3.5,85g新麦潮手撕面包（提子味）,2017/5/9 23:33,B,非饮料,饼干糕点
34882,2.0,85g新麦潮手撕面包（提子味）,2017/5/13 16:23,B,非饮料,饼干糕点
34885,2.0,85g新麦潮手撕面包（提子味）,2017/5/14 07:35,B,非饮料,饼干糕点
34886,3.5,85g新麦潮手撕面包（提子味）,2017/5/14 15:08,B,非饮料,饼干糕点
34887,2.0,85g新麦潮手撕面包（提子味）,2017/5/14 18:06,B,非饮料,饼干糕点
34889,2.0,85g新麦潮手撕面包（提子味）,2017/5/15 20:44,B,非饮料,饼干糕点
34893,3.5,85g新麦潮手撕面包（提子味）,2017/5/17 09:39,B,非饮料,饼干糕点
34895,2.0,85g新麦潮手撕面包（提子味）,2017/5/20 18:54,B,非饮料,饼干糕点
34896,3.5,85g新麦潮手撕面包（提子味）,2017/5/20 23:59,B,非饮料,饼干糕点
34898,2.0,85g新麦潮手撕面包（提子味）,2017/5/21 16:46,B,非饮料,饼干糕点
34899,3.5,85g新麦潮手撕面包（提子味）,2017/5/21 18:04,B,非饮料,饼干糕点
34905,3.5,85g新麦潮手撕面包（提子味）,2017/5/24 16:42,B,非饮料,饼干糕点
34911,3.5,85g新麦潮手撕面包（提子味）,2017/5/26 21:07,B,非饮料,饼干糕点
34914,2.0,85g新麦潮手撕面包（提子味）,2017/5/28 19:51,B,非饮料,饼干糕点
34915,3.5,85g新麦潮手撕面包（提子味）,2017/5/29 03:33,B,非饮料,饼干糕点
34921,3.5,85g新麦潮手撕面包（提子味）,2017/6/1 14:54,B,非饮料,饼干糕点
34928,3.5,85g新麦潮手撕面包（提子味）,2017/6/3 09:15,B,非饮料,饼干糕点
34930,3.5,85g新麦潮手撕面包（提子味）,2017/6/3 17:23,B,非饮料,饼干糕点
34931,2.0,85g新麦潮手撕面包（提子味）,2017/6/4 09:00,B,非饮料,饼干糕点
34936,3.5,85g新麦潮手撕面包（提子味）,2017/6/5 18:35,B,非饮料,饼干糕点
34940,3.5,85g新麦潮手撕面包（提子味）,2017/6/8 09:08,B,非饮料,饼干糕点
34942,2.0,85g新麦潮手撕面包（提子味）,2017/6/8 16:21,B,非饮料,饼干糕点
34944,3.5,85g新麦潮手撕面包（提子味）,2017/6/10 07:58,B,非饮料,饼干糕点
34948,3.5,85g新麦潮手撕面包（提子味）,2017/6/11 11:41,B,非饮料,饼干糕点
34950,3.5,85g新麦潮手撕面包（提子味）,2017/6/11 18:58,B,非饮料,饼干糕点
34951,3.5,85g新麦潮手撕面包（提子味）,2017/6/12 09:24,B,非饮料,饼干糕点
34953,2.0,85g新麦潮手撕面包（提子味）,2017/6/12 19:01,B,非饮料,饼干糕点
34954,3.5,85g新麦潮手撕面包（提子味）,2017/6/12 21:43,B,非饮料,饼干糕点
34955,3.5,85g新麦潮手撕面包（提子味）,2017/6/13 09:43,B,非饮料,饼干糕点
34959,3.5,85g新麦潮手撕面包（提子味）,2017/6/14 23:39,B,非饮料,饼干糕点
34967,3.5,85g新麦潮手撕面包（提子味）,2017/6/16 19:25,B,非饮料,饼干糕点
34973,2.0,85g新麦潮手撕面包（提子味）,2017/6/17 16:21,B,非饮料,饼干糕点
34975,3.0,85g新麦潮手撕面包（提子味）,2017/6/18 13:37,B,非饮料,饼干糕点
34978,3.5,85g新麦潮手撕面包（提子味）,2017/6/18 19:37,B,非饮料,饼干糕点
34980,2.0,85g新麦潮手撕面包（提子味）,2017/6/20 00:02,B,非饮料,饼干糕点
34981,3.5,85g新麦潮手撕面包（提子味）,2017/6/20 12:25,B,非饮料,饼干糕点
34983,3.5,85g新麦潮手撕面包（提子味）,2017/6/20 20:40,B,非饮料,饼干糕点
34988,3.5,85g新麦潮手撕面包（提子味）,2017/6/23 08:26,B,非饮料,饼干糕点
34992,3.5,85g新麦潮手撕面包（提子味）,2017/6/24 16:15,B,非饮料,饼干糕点
35000,3.5,85g新麦潮手撕面包（提子味）,2017/6/27 08:28,B,非饮料,饼干糕点
35002,3.5,85g新麦潮手撕面包（提子味）,2017/6/27 23:20,B,非饮料,饼干糕点
35004,3.5,85g新麦潮手撕面包（提子味）,2017/6/28 17:13,B,非饮料,饼干糕点
35006,3.0,85g新麦潮手撕面包（提子味）,2017/6/29 19:36,B,非饮料,饼干糕点
35008,2.0,85g新麦潮手撕面包（提子味）,2017/7/1 16:00,B,非饮料,饼干糕点
35011,3.5,85g新麦潮手撕面包（提子味）,2017/7/3 16:25,B,非饮料,饼干糕点
35017,3.5,85g新麦潮手撕面包（提子味）,2017/7/8 19:51,B,非饮料,饼干糕点
35023,3.5,85g新麦潮手撕面包（提子味）,2017/7/24 16:05,B,非饮料,饼干糕点
35032,3.5,85g新麦潮手撕面包（提子味）,2017/7/31 10:47,B,非饮料,饼干糕点
35033,2.0,85g新麦潮手撕面包（提子味）,2017/7/31 17:15,B,非饮料,饼干糕点
35050,3.5,85g新麦潮手撕面包（提子味）,2017/8/30 17:54,B,非饮料,饼干糕点
35055,4.0,85g新麦潮手撕面包（提子味）,2017/9/5 14:47,B,非饮料,饼干糕点
35060,3.5,85g新麦潮手撕面包（提子味）,2017/9/11 21:17,B,非饮料,饼干糕点
35062,3.5,85g新麦潮手撕面包（提子味）,2017/9/12 09:10,B,非饮料,饼干糕点
35070,3.5,85g新麦潮手撕面包（提子味）,2017/9/15 12:29,B,非饮料,饼干糕点
35077,3.5,85g新麦潮手撕面包（提子味）,2017/9/17 16:46,B,非饮料,饼干糕点
35100,3.0,85g新麦潮手撕面包（提子味）,2017/9/28 11:50,B,非饮料,饼干糕点
35106,2.0,85g新麦潮手撕面包（提子味）,2017/10/3 19:00,B,非饮料,饼干糕点
35109,3.5,85g新麦潮手撕面包（提子味）,2017/10/4 12:16,B,非饮料,饼干糕点
35116,3.5,85g新麦潮手撕面包（提子味）,2017/10/8 12:38,B,非饮料,饼干糕点
35117,2.0,85g新麦潮手撕面包（提子味）,2017/10/9 00:46,B,非饮料,饼干糕点
35118,3.5,85g新麦潮手撕面包（提子味）,2017/10/10 22:05,B,非饮料,饼干糕点
35120,3.5,85g新麦潮手撕面包（提子味）,2017/10/11 10:17,B,非饮料,饼干糕点
35121,3.5,85g新麦潮手撕面包（提子味）,2017/10/13 11:55,B,非饮料,饼干糕点
35125,3.5,85g新麦潮手撕面包（提子味）,2017/10/15 20:17,B,非饮料,饼干糕点
35135,2.0,85g新麦潮手撕面包（提子味）,2017/10/19 18:07,B,非饮料,饼干糕点
35138,3.5,85g新麦潮手撕面包（提子味）,2017/10/19 23:22,B,非饮料,饼干糕点
35149,2.0,85g新麦潮手撕面包（提子味）,2017/10/21 18:19,B,非饮料,饼干糕点
35153,2.0,85g新麦潮手撕面包（提子味）,2017/10/23 09:44,B,非饮料,饼干糕点
35158,3.5,85g新麦潮手撕面包（提子味）,2017/10/26 17:51,B,非饮料,饼干糕点
35160,3.5,85g新麦潮手撕面包（提子味）,2017/10/28 07:40,B,非饮料,饼干糕点
35166,3.5,85g新麦潮手撕面包（提子味）,2017/10/31 11:32,B,非饮料,饼干糕点
35170,3.5,85g新麦潮手撕面包（提子味）,2017/11/2 00:49,B,非饮料,饼干糕点
35175,2.0,85g新麦潮手撕面包（提子味）,2017/11/5 16:40,B,非饮料,饼干糕点
35180,4.0,85g新麦潮手撕面包（提子味）,2017/11/7 07:59,B,非饮料,饼干糕点
35186,2.0,85g新麦潮手撕面包（提子味）,2017/11/8 13:42,B,非饮料,饼干糕点
35202,3.5,85g新麦潮手撕面包（提子味）,2017/11/14 08:54,B,非饮料,饼干糕点
35207,2.0,85g新麦潮手撕面包（提子味）,2017/11/14 15:30,B,非饮料,饼干糕点
35208,3.5,85g新麦潮手撕面包（提子味）,2017/11/14 16:52,B,非饮料,饼干糕点
35227,3.5,85g新麦潮手撕面包（提子味）,2017/11/20 12:21,B,非饮料,饼干糕点
35233,3.5,85g新麦潮手撕面包（提子味）,2017/12/1 07:14,B,非饮料,饼干糕点
35239,3.5,85g新麦潮手撕面包（提子味）,2017/12/2 15:05,B,非饮料,饼干糕点
35240,3.5,85g新麦潮手撕面包（提子味）,2017/12/2 15:40,B,非饮料,饼干糕点
35242,3.5,85g新麦潮手撕面包（提子味）,2017/12/3 18:21,B,非饮料,饼干糕点
35244,3.5,85g新麦潮手撕面包（提子味）,2017/12/4 15:23,B,非饮料,饼干糕点
35248,3.5,85g新麦潮手撕面包（提子味）,2017/12/4 19:56,B,非饮料,饼干糕点
35251,3.5,85g新麦潮手撕面包（提子味）,2017/12/4 22:35,B,非饮料,饼干糕点
35254,3.5,85g新麦潮手撕面包（提子味）,2017/12/5 02:08,B,非饮料,饼干糕点
35263,3.5,85g新麦潮手撕面包（提子味）,2017/12/7 21:18,B,非饮料,饼干糕点
35264,3.5,85g新麦潮手撕面包（提子味）,2017/12/8 13:20,B,非饮料,饼干糕点
35267,3.5,85g新麦潮手撕面包（提子味）,2017/12/8 18:58,B,非饮料,饼干糕点
35276,3.5,85g新麦潮手撕面包（提子味）,2017/12/10 17:31,B,非饮料,饼干糕点
35278,3.5,85g新麦潮手撕面包（提子味）,2017/12/11 19:31,B,非饮料,饼干糕点
35279,3.5,85g新麦潮手撕面包（提子味）,2017/12/12 15:31,B,非饮料,饼干糕点
35280,3.5,85g新麦潮手撕面包（提子味）,2017/12/13 21:47,B,非饮料,饼干糕点
35286,3.5,85g新麦潮手撕面包（提子味）,2017/12/20 18:38,B,非饮料,饼干糕点
35289,3.5,85g新麦潮手撕面包（提子味）,2017/12/25 20:20,B,非饮料,饼干糕点
35303,3.5,85g新麦潮手撕面包（提子味）,2017/12/30 09:16,B,非饮料,饼干糕点
35304,4.0,85g新麦潮手撕面包（提子味）,2017/12/30 15:57,B,非饮料,饼干糕点
35306,4.8,诗竹竹纤维面巾纸,2017/1/3 15:21,B,非饮料,纸巾
35311,4.8,诗竹竹纤维面巾纸,2017/4/2 09:12,B,非饮料,纸巾
35313,4.8,诗竹竹纤维面巾纸,2017/5/3 08:22,B,非饮料,纸巾
35316,4.8,诗竹竹纤维面巾纸,2017/5/9 08:37,B,非饮料,纸巾
35324,4.8,诗竹竹纤维面巾纸,2017/6/7 12:12,B,非饮料,纸巾
35330,4.8,诗竹竹纤维面巾纸,2017/7/30 17:31,B,非饮料,纸巾
35348,4.8,诗竹竹纤维面巾纸,2017/10/20 15:40,B,非饮料,纸巾
35358,4.8,诗竹竹纤维面巾纸,2017/11/12 18:26,B,非饮料,纸巾
35360,4.8,诗竹竹纤维面巾纸,2017/11/15 08:54,B,非饮料,纸巾
35361,4.8,诗竹竹纤维面巾纸,2017/11/16 12:08,B,非饮料,纸巾
35369,4.8,诗竹竹纤维面巾纸,2017/12/5 23:30,B,非饮料,纸巾
35370,4.8,诗竹竹纤维面巾纸,2017/12/6 17:01,B,非饮料,纸巾
35373,7.5,雀巢咖啡,2017/1/10 17:51,B,饮料,咖啡
35376,6.0,雀巢咖啡,2017/2/27 15:44,B,饮料,咖啡
35377,7.5,雀巢咖啡,2017/3/31 13:14,B,饮料,咖啡
35384,7.5,雀巢咖啡,2017/4/27 21:28,B,饮料,咖啡
35420,6.0,雀巢咖啡,2017/8/28 12:19,B,饮料,咖啡
35424,6.0,雀巢咖啡,2017/9/5 09:25,B,饮料,咖啡
35429,7.5,雀巢咖啡,2017/9/9 21:00,B,饮料,咖啡
35430,6.0,雀巢咖啡,2017/9/11 15:22,B,饮料,咖啡
35431,6.0,雀巢咖啡,2017/9/11 16:39,B,饮料,咖啡
35435,6.0,雀巢咖啡,2017/9/15 10:10,B,饮料,咖啡
35437,6.0,雀巢咖啡,2017/9/15 18:35,B,饮料,咖啡
35438,6.0,雀巢咖啡,2017/9/17 09:19,B,饮料,咖啡
35443,6.0,雀巢咖啡,2017/9/18 15:49,B,饮料,咖啡
35444,6.0,雀巢咖啡,2017/9/19 11:24,B,饮料,咖啡
35445,6.0,雀巢咖啡,2017/9/20 08:35,B,饮料,咖啡
35446,6.0,雀巢咖啡,2017/9/21 09:15,B,饮料,咖啡
35451,6.0,雀巢咖啡,2017/9/22 15:08,B,饮料,咖啡
35476,6.0,雀巢咖啡,2017/10/26 00:43,B,饮料,咖啡
35479,7.5,雀巢咖啡,2017/10/30 21:10,B,饮料,咖啡
35481,7.5,雀巢咖啡,2017/11/1 15:52,B,饮料,咖啡
35483,6.0,雀巢咖啡,2017/11/4 09:00,B,饮料,咖啡
35487,6.0,雀巢咖啡,2017/11/5 20:05,B,饮料,咖啡
35499,6.0,雀巢咖啡,2017/11/12 12:40,B,饮料,咖啡
35507,6.0,雀巢咖啡,2017/11/15 12:53,B,饮料,咖啡
35510,6.0,雀巢咖啡,2017/11/16 18:37,B,饮料,咖啡
35512,6.0,雀巢咖啡,2017/11/17 09:39,B,饮料,咖啡
35518,6.0,雀巢咖啡,2017/11/20 15:06,B,饮料,咖啡
35519,6.0,雀巢咖啡,2017/11/20 20:09,B,饮料,咖啡
35521,6.0,雀巢咖啡,2017/11/25 19:58,B,饮料,咖啡
