,金额,商品,支付时间,地点,大类,二级类
29793,5.0,85g新麦潮北海道吐司,2017/11/15 10:57,E,非饮料,饼干糕点
29795,3.0,85g新麦潮北海道吐司,2017/11/15 12:34,E,非饮料,饼干糕点
29796,2.5,85g新麦潮北海道吐司,2017/11/15 14:51,E,非饮料,饼干糕点
29798,4.0,85g新麦潮北海道吐司,2017/11/15 18:14,E,非饮料,饼干糕点
29799,4.0,85g新麦潮北海道吐司,2017/11/16 08:01,E,非饮料,饼干糕点
29800,3.0,85g新麦潮北海道吐司,2017/11/16 09:20,E,非饮料,饼干糕点
29801,2.5,85g新麦潮北海道吐司,2017/11/16 16:59,E,非饮料,饼干糕点
29803,2.0,85g新麦潮北海道吐司,2017/11/16 18:57,E,非饮料,饼干糕点
29804,2.0,85g新麦潮北海道吐司,2017/11/16 19:32,E,非饮料,饼干糕点
29813,2.5,85g新麦潮北海道吐司,2017/11/18 16:56,E,非饮料,饼干糕点
29814,3.0,85g新麦潮北海道吐司,2017/11/18 17:19,E,非饮料,饼干糕点
29816,4.0,85g新麦潮北海道吐司,2017/11/19 11:07,E,非饮料,饼干糕点
29817,2.5,85g新麦潮北海道吐司,2017/11/19 13:21,E,非饮料,饼干糕点
29819,4.0,85g新麦潮北海道吐司,2017/11/20 09:36,E,非饮料,饼干糕点
29820,2.0,85g新麦潮北海道吐司,2017/11/20 10:57,E,非饮料,饼干糕点
29821,2.0,85g新麦潮北海道吐司,2017/11/20 11:57,E,非饮料,饼干糕点
29822,2.5,85g新麦潮北海道吐司,2017/11/20 11:59,E,非饮料,饼干糕点
29824,4.0,85g新麦潮北海道吐司,2017/11/20 13:24,E,非饮料,饼干糕点
29829,4.0,85g新麦潮北海道吐司,2017/11/20 18:10,E,非饮料,饼干糕点
29830,2.0,85g新麦潮北海道吐司,2017/11/20 18:39,E,非饮料,饼干糕点
29832,2.0,85g新麦潮北海道吐司,2017/12/1 10:32,E,非饮料,饼干糕点
29835,4.0,85g新麦潮北海道吐司,2017/12/2 15:00,E,非饮料,饼干糕点
29846,5.0,85g新麦潮北海道吐司,2017/12/6 20:33,E,非饮料,饼干糕点
29856,4.0,85g新麦潮北海道吐司,2017/12/9 17:34,E,非饮料,饼干糕点
29867,2.5,85g新麦潮北海道吐司,2017/12/11 07:58,E,非饮料,饼干糕点
29869,4.0,85g新麦潮北海道吐司,2017/12/14 08:07,E,非饮料,饼干糕点
29876,3.0,85g新麦潮北海道吐司,2017/12/18 14:19,E,非饮料,饼干糕点
29877,2.0,85g新麦潮北海道吐司,2017/12/21 12:04,E,非饮料,饼干糕点
29878,2.5,85g新麦潮北海道吐司,2017/12/21 15:12,E,非饮料,饼干糕点
29879,2.5,85g新麦潮北海道吐司,2017/12/21 16:51,E,非饮料,饼干糕点
29880,2.5,85g新麦潮北海道吐司,2017/12/21 19:03,E,非饮料,饼干糕点
29881,2.0,85g新麦潮北海道吐司,2017/12/22 02:15,E,非饮料,饼干糕点
29882,2.5,85g新麦潮北海道吐司,2017/12/22 11:58,E,非饮料,饼干糕点
29883,2.5,85g新麦潮北海道吐司,2017/12/22 16:34,E,非饮料,饼干糕点
29885,4.0,85g新麦潮北海道吐司,2017/12/22 20:19,E,非饮料,饼干糕点
29886,4.0,85g新麦潮北海道吐司,2017/12/23 09:07,E,非饮料,饼干糕点
29887,2.0,85g新麦潮北海道吐司,2017/12/23 09:10,E,非饮料,饼干糕点
29888,2.5,85g新麦潮北海道吐司,2017/12/23 12:03,E,非饮料,饼干糕点
29889,4.0,85g新麦潮北海道吐司,2017/12/23 12:29,E,非饮料,饼干糕点
29890,4.0,85g新麦潮北海道吐司,2017/12/23 13:05,E,非饮料,饼干糕点
29891,4.0,85g新麦潮北海道吐司,2017/12/23 13:12,E,非饮料,饼干糕点
29893,2.0,85g新麦潮北海道吐司,2017/12/24 09:04,E,非饮料,饼干糕点
29894,2.0,85g新麦潮北海道吐司,2017/12/24 09:06,E,非饮料,饼干糕点
29895,4.0,85g新麦潮北海道吐司,2017/12/24 09:10,E,非饮料,饼干糕点
29896,2.0,85g新麦潮北海道吐司,2017/12/24 16:01,E,非饮料,饼干糕点
29897,4.0,85g新麦潮北海道吐司,2017/12/24 16:11,E,非饮料,饼干糕点
29898,2.0,85g新麦潮北海道吐司,2017/12/25 14:54,E,非饮料,饼干糕点
29900,4.0,85g新麦潮北海道吐司,2017/12/25 21:36,E,非饮料,饼干糕点
29901,4.0,85g新麦潮北海道吐司,2017/12/27 04:13,E,非饮料,饼干糕点
29903,4.0,85g新麦潮北海道吐司,2017/12/31 15:29,E,非饮料,饼干糕点
29905,3.0,250ml维他原味豆奶,2017/1/3 17:49,E,饮料,植物蛋白
29906,3.0,250ml维他原味豆奶,2017/1/8 20:37,E,饮料,植物蛋白
29907,3.0,250ml维他原味豆奶,2017/1/9 10:10,E,饮料,植物蛋白
29909,3.0,250ml维他原味豆奶,2017/1/9 16:37,E,饮料,植物蛋白
29914,3.0,250ml维他原味豆奶,2017/1/10 11:08,E,饮料,植物蛋白
29915,3.0,250ml维他原味豆奶,2017/1/10 12:48,E,饮料,植物蛋白
29932,3.0,250ml维他原味豆奶,2017/4/1 17:52,E,饮料,植物蛋白
29935,3.0,250ml维他原味豆奶,2017/4/12 18:13,E,饮料,植物蛋白
29936,3.0,250ml维他原味豆奶,2017/4/14 16:42,E,饮料,植物蛋白
29937,3.0,250ml维他原味豆奶,2017/4/14 16:48,E,饮料,植物蛋白
29938,3.0,250ml维他原味豆奶,2017/4/14 19:53,E,饮料,植物蛋白
29939,3.0,250ml维他原味豆奶,2017/4/15 15:50,E,饮料,植物蛋白
29941,3.0,250ml维他原味豆奶,2017/4/17 12:15,E,饮料,植物蛋白
29944,3.0,250ml维他原味豆奶,2017/4/20 08:28,E,饮料,植物蛋白
29946,3.0,250ml维他原味豆奶,2017/4/20 23:57,E,饮料,植物蛋白
29947,3.0,250ml维他原味豆奶,2017/4/21 10:05,E,饮料,植物蛋白
29952,3.0,250ml维他原味豆奶,2017/4/24 23:01,E,饮料,植物蛋白
29953,3.0,250ml维他原味豆奶,2017/4/25 07:40,E,饮料,植物蛋白
29955,3.0,250ml维他原味豆奶,2017/4/29 18:17,E,饮料,植物蛋白
29956,3.0,250ml维他原味豆奶,2017/4/30 18:50,E,饮料,植物蛋白
29958,3.0,250ml维他原味豆奶,2017/5/1 05:36,E,饮料,植物蛋白
29959,3.0,250ml维他原味豆奶,2017/5/1 05:37,E,饮料,植物蛋白
29969,3.0,250ml维他原味豆奶,2017/5/8 09:33,E,饮料,植物蛋白
29973,3.0,250ml维他原味豆奶,2017/5/14 00:10,E,饮料,植物蛋白
29974,3.0,250ml维他原味豆奶,2017/5/14 18:04,E,饮料,植物蛋白
29976,3.0,250ml维他原味豆奶,2017/5/15 12:07,E,饮料,植物蛋白
29991,3.0,250ml维他原味豆奶,2017/5/23 07:33,E,饮料,植物蛋白
29995,3.0,250ml维他原味豆奶,2017/5/23 21:54,E,饮料,植物蛋白
29998,3.0,250ml维他原味豆奶,2017/5/25 00:37,E,饮料,植物蛋白
30000,3.0,250ml维他原味豆奶,2017/5/25 16:25,E,饮料,植物蛋白
30001,3.0,250ml维他原味豆奶,2017/5/25 21:37,E,饮料,植物蛋白
30006,3.0,250ml维他原味豆奶,2017/5/26 15:36,E,饮料,植物蛋白
30015,3.0,250ml维他原味豆奶,2017/5/28 12:28,E,饮料,植物蛋白
30019,3.0,250ml维他原味豆奶,2017/5/29 09:01,E,饮料,植物蛋白
30025,3.0,250ml维他原味豆奶,2017/5/30 12:20,E,饮料,植物蛋白
30051,3.0,250ml维他原味豆奶,2017/6/4 16:23,E,饮料,植物蛋白
30057,3.0,250ml维他原味豆奶,2017/6/5 08:51,E,饮料,植物蛋白
30058,3.0,250ml维他原味豆奶,2017/6/5 12:08,E,饮料,植物蛋白
30064,3.0,250ml维他原味豆奶,2017/6/7 19:55,E,饮料,植物蛋白
30065,3.0,250ml维他原味豆奶,2017/6/7 23:03,E,饮料,植物蛋白
30070,3.0,250ml维他原味豆奶,2017/6/10 13:34,E,饮料,植物蛋白
30076,3.0,250ml维他原味豆奶,2017/6/12 14:58,E,饮料,植物蛋白
30089,3.0,250ml维他原味豆奶,2017/6/18 16:40,E,饮料,植物蛋白
30095,3.0,250ml维他原味豆奶,2017/6/20 02:52,E,饮料,植物蛋白
30104,3.0,250ml维他原味豆奶,2017/6/23 15:27,E,饮料,植物蛋白
30110,3.0,250ml维他原味豆奶,2017/6/24 16:06,E,饮料,植物蛋白
30119,3.0,250ml维他原味豆奶,2017/6/26 22:58,E,饮料,植物蛋白
30131,3.0,250ml维他原味豆奶,2017/6/30 06:44,E,饮料,植物蛋白
30137,3.0,250ml维他原味豆奶,2017/6/30 22:00,E,饮料,植物蛋白
30139,3.0,250ml维他原味豆奶,2017/7/1 13:57,E,饮料,植物蛋白
30140,3.0,250ml维他原味豆奶,2017/7/1 14:15,E,饮料,植物蛋白
30141,3.0,250ml维他原味豆奶,2017/7/1 14:22,E,饮料,植物蛋白
30147,3.0,250ml维他原味豆奶,2017/7/24 11:18,E,饮料,植物蛋白
30148,3.0,250ml维他原味豆奶,2017/7/24 11:45,E,饮料,植物蛋白
30155,3.0,250ml维他原味豆奶,2017/7/31 07:57,E,饮料,植物蛋白
30159,3.0,250ml维他原味豆奶,2017/7/31 15:39,E,饮料,植物蛋白
30167,3.0,250ml维他原味豆奶,2017/8/14 14:43,E,饮料,植物蛋白
30169,3.0,250ml维他原味豆奶,2017/8/18 17:49,E,饮料,植物蛋白
30171,3.0,250ml维他原味豆奶,2017/8/22 16:23,E,饮料,植物蛋白
30175,3.0,250ml维他原味豆奶,2017/8/30 16:33,E,饮料,植物蛋白
30176,3.0,250ml维他原味豆奶,2017/8/30 17:09,E,饮料,植物蛋白
30177,3.0,250ml维他原味豆奶,2017/8/30 21:35,E,饮料,植物蛋白
30178,3.0,250ml维他原味豆奶,2017/9/2 09:04,E,饮料,植物蛋白
30181,3.0,250ml维他原味豆奶,2017/9/3 12:01,E,饮料,植物蛋白
30184,3.0,250ml维他原味豆奶,2017/9/3 16:04,E,饮料,植物蛋白
30185,3.0,250ml维他原味豆奶,2017/9/3 16:12,E,饮料,植物蛋白
30186,3.0,250ml维他原味豆奶,2017/9/3 20:08,E,饮料,植物蛋白
30190,3.0,250ml维他原味豆奶,2017/9/6 20:33,E,饮料,植物蛋白
30194,3.0,250ml维他原味豆奶,2017/9/7 19:27,E,饮料,植物蛋白
30195,3.0,250ml维他原味豆奶,2017/9/8 09:31,E,饮料,植物蛋白
30198,3.0,250ml维他原味豆奶,2017/9/9 15:34,E,饮料,植物蛋白
30199,3.0,250ml维他原味豆奶,2017/9/9 15:42,E,饮料,植物蛋白
30201,3.0,250ml维他原味豆奶,2017/9/9 18:17,E,饮料,植物蛋白
30204,3.0,250ml维他原味豆奶,2017/9/10 12:32,E,饮料,植物蛋白
30205,3.0,250ml维他原味豆奶,2017/9/10 20:37,E,饮料,植物蛋白
30207,3.0,250ml维他原味豆奶,2017/9/10 22:50,E,饮料,植物蛋白
30208,3.0,250ml维他原味豆奶,2017/9/11 13:09,E,饮料,植物蛋白
30210,3.0,250ml维他原味豆奶,2017/9/14 17:20,E,饮料,植物蛋白
30211,3.0,250ml维他原味豆奶,2017/9/14 19:03,E,饮料,植物蛋白
30215,3.0,250ml维他原味豆奶,2017/9/15 14:59,E,饮料,植物蛋白
30216,3.0,250ml维他原味豆奶,2017/9/15 17:07,E,饮料,植物蛋白
30219,3.0,250ml维他原味豆奶,2017/9/16 10:38,E,饮料,植物蛋白
30221,3.0,250ml维他原味豆奶,2017/9/16 16:53,E,饮料,植物蛋白
30222,3.0,250ml维他原味豆奶,2017/9/17 07:24,E,饮料,植物蛋白
30224,3.0,250ml维他原味豆奶,2017/9/17 12:31,E,饮料,植物蛋白
30227,3.0,250ml维他原味豆奶,2017/9/18 07:44,E,饮料,植物蛋白
30231,3.0,250ml维他原味豆奶,2017/9/18 16:18,E,饮料,植物蛋白
30233,3.0,250ml维他原味豆奶,2017/9/20 12:14,E,饮料,植物蛋白
30235,3.0,250ml维他原味豆奶,2017/9/20 15:27,E,饮料,植物蛋白
30236,3.0,250ml维他原味豆奶,2017/9/20 16:16,E,饮料,植物蛋白
30237,3.0,250ml维他原味豆奶,2017/9/20 16:42,E,饮料,植物蛋白
30242,3.0,250ml维他原味豆奶,2017/9/23 16:12,E,饮料,植物蛋白
30247,3.0,250ml维他原味豆奶,2017/9/24 19:20,E,饮料,植物蛋白
30250,3.0,250ml维他原味豆奶,2017/9/25 15:46,E,饮料,植物蛋白
30251,3.0,250ml维他原味豆奶,2017/9/25 16:16,E,饮料,植物蛋白
30253,3.0,250ml维他原味豆奶,2017/9/27 14:35,E,饮料,植物蛋白
30255,3.0,250ml维他原味豆奶,2017/9/28 11:14,E,饮料,植物蛋白
30257,3.0,250ml维他原味豆奶,2017/9/29 02:01,E,饮料,植物蛋白
30260,3.0,250ml维他原味豆奶,2017/9/29 17:42,E,饮料,植物蛋白
30264,3.0,250ml维他原味豆奶,2017/9/30 14:56,E,饮料,植物蛋白
30307,3.0,250ml维他原味豆奶,2017/10/13 22:41,E,饮料,植物蛋白
30308,3.0,250ml维他原味豆奶,2017/10/14 00:04,E,饮料,植物蛋白
30309,3.0,250ml维他原味豆奶,2017/10/14 02:34,E,饮料,植物蛋白
30312,3.0,250ml维他原味豆奶,2017/10/14 08:34,E,饮料,植物蛋白
30313,3.0,250ml维他原味豆奶,2017/10/14 08:54,E,饮料,植物蛋白
30314,3.0,250ml维他原味豆奶,2017/10/14 09:17,E,饮料,植物蛋白
30315,3.0,250ml维他原味豆奶,2017/10/14 13:20,E,饮料,植物蛋白
30316,3.0,250ml维他原味豆奶,2017/10/14 14:58,E,饮料,植物蛋白
30318,3.0,250ml维他原味豆奶,2017/10/14 15:06,E,饮料,植物蛋白
30324,3.0,250ml维他原味豆奶,2017/10/14 23:27,E,饮料,植物蛋白
30325,3.0,250ml维他原味豆奶,2017/10/15 00:25,E,饮料,植物蛋白
30326,3.0,250ml维他原味豆奶,2017/10/15 03:02,E,饮料,植物蛋白
30328,3.0,250ml维他原味豆奶,2017/10/15 07:28,E,饮料,植物蛋白
30329,3.0,250ml维他原味豆奶,2017/10/15 15:01,E,饮料,植物蛋白
30330,3.0,250ml维他原味豆奶,2017/10/15 16:13,E,饮料,植物蛋白
30331,3.0,250ml维他原味豆奶,2017/10/15 17:58,E,饮料,植物蛋白
30332,3.0,250ml维他原味豆奶,2017/10/16 00:37,E,饮料,植物蛋白
30333,3.0,250ml维他原味豆奶,2017/10/16 00:58,E,饮料,植物蛋白
30335,3.0,250ml维他原味豆奶,2017/10/16 10:03,E,饮料,植物蛋白
30336,3.0,250ml维他原味豆奶,2017/10/16 11:30,E,饮料,植物蛋白
30346,3.0,250ml维他原味豆奶,2017/10/20 20:29,E,饮料,植物蛋白
30359,3.0,250ml维他原味豆奶,2017/10/24 19:04,E,饮料,植物蛋白
30360,3.0,250ml维他原味豆奶,2017/10/24 20:48,E,饮料,植物蛋白
30367,3.0,250ml维他原味豆奶,2017/10/26 20:33,E,饮料,植物蛋白
30369,3.0,250ml维他原味豆奶,2017/10/27 08:20,E,饮料,植物蛋白
30381,3.0,250ml维他原味豆奶,2017/10/29 20:37,E,饮料,植物蛋白
30384,3.0,250ml维他原味豆奶,2017/11/3 22:09,E,饮料,植物蛋白
30385,3.0,250ml维他原味豆奶,2017/11/4 17:25,E,饮料,植物蛋白
30386,3.0,250ml维他原味豆奶,2017/11/5 08:55,E,饮料,植物蛋白
30391,3.0,250ml维他原味豆奶,2017/11/5 18:25,E,饮料,植物蛋白
30392,3.0,250ml维他原味豆奶,2017/11/5 18:27,E,饮料,植物蛋白
30393,3.0,250ml维他原味豆奶,2017/11/5 18:37,E,饮料,植物蛋白
30403,3.0,250ml维他原味豆奶,2017/11/7 14:36,E,饮料,植物蛋白
30404,3.0,250ml维他原味豆奶,2017/11/8 08:13,E,饮料,植物蛋白
30407,3.0,250ml维他原味豆奶,2017/11/8 17:05,E,饮料,植物蛋白
30408,3.0,250ml维他原味豆奶,2017/11/8 17:35,E,饮料,植物蛋白
30411,3.0,250ml维他原味豆奶,2017/11/11 09:10,E,饮料,植物蛋白
30413,3.0,250ml维他原味豆奶,2017/11/11 15:51,E,饮料,植物蛋白
30416,3.0,250ml维他原味豆奶,2017/11/11 19:51,E,饮料,植物蛋白
30418,3.0,250ml维他原味豆奶,2017/11/12 10:06,E,饮料,植物蛋白
30419,3.0,250ml维他原味豆奶,2017/11/12 11:41,E,饮料,植物蛋白
30421,3.0,250ml维他原味豆奶,2017/11/12 16:53,E,饮料,植物蛋白
30423,3.0,250ml维他原味豆奶,2017/11/12 20:32,E,饮料,植物蛋白
30425,3.0,250ml维他原味豆奶,2017/11/13 15:49,E,饮料,植物蛋白
30427,3.0,250ml维他原味豆奶,2017/11/13 18:33,E,饮料,植物蛋白
30429,3.0,250ml维他原味豆奶,2017/11/13 18:52,E,饮料,植物蛋白
30432,3.0,250ml维他原味豆奶,2017/11/14 15:17,E,饮料,植物蛋白
30433,3.0,250ml维他原味豆奶,2017/11/14 16:41,E,饮料,植物蛋白
30436,3.0,250ml维他原味豆奶,2017/11/14 21:13,E,饮料,植物蛋白
30437,3.0,250ml维他原味豆奶,2017/11/15 08:57,E,饮料,植物蛋白
30438,3.0,250ml维他原味豆奶,2017/11/15 10:11,E,饮料,植物蛋白
30440,3.0,250ml维他原味豆奶,2017/11/15 15:37,E,饮料,植物蛋白
30441,3.0,250ml维他原味豆奶,2017/11/15 15:39,E,饮料,植物蛋白
30442,3.0,250ml维他原味豆奶,2017/11/15 16:37,E,饮料,植物蛋白
30447,3.0,250ml维他原味豆奶,2017/11/16 21:27,E,饮料,植物蛋白
30452,3.0,250ml维他原味豆奶,2017/11/17 18:20,E,饮料,植物蛋白
30457,3.0,250ml维他原味豆奶,2017/11/18 16:12,E,饮料,植物蛋白
30460,3.0,250ml维他原味豆奶,2017/11/19 09:43,E,饮料,植物蛋白
30461,3.0,250ml维他原味豆奶,2017/11/19 10:19,E,饮料,植物蛋白
30463,3.0,250ml维他原味豆奶,2017/11/19 13:53,E,饮料,植物蛋白
30465,3.0,250ml维他原味豆奶,2017/11/19 15:48,E,饮料,植物蛋白
30466,3.0,250ml维他原味豆奶,2017/11/19 15:59,E,饮料,植物蛋白
30467,3.0,250ml维他原味豆奶,2017/11/20 08:29,E,饮料,植物蛋白
30468,3.0,250ml维他原味豆奶,2017/11/20 09:11,E,饮料,植物蛋白
30469,3.0,250ml维他原味豆奶,2017/11/20 09:18,E,饮料,植物蛋白
30470,3.0,250ml维他原味豆奶,2017/11/20 10:07,E,饮料,植物蛋白
30471,3.0,250ml维他原味豆奶,2017/11/20 10:18,E,饮料,植物蛋白
30472,3.0,250ml维他原味豆奶,2017/11/20 10:51,E,饮料,植物蛋白
30477,3.0,250ml维他原味豆奶,2017/11/20 16:55,E,饮料,植物蛋白
30480,3.0,250ml维他原味豆奶,2017/11/20 18:41,E,饮料,植物蛋白
30481,3.0,250ml维他原味豆奶,2017/11/20 19:19,E,饮料,植物蛋白
30483,3.0,250ml维他原味豆奶,2017/11/20 20:09,E,饮料,植物蛋白
30484,3.0,250ml维他原味豆奶,2017/11/20 21:11,E,饮料,植物蛋白
30485,3.0,250ml维他原味豆奶,2017/11/29 21:21,E,饮料,植物蛋白
30489,3.0,250ml维他原味豆奶,2017/12/2 17:55,E,饮料,植物蛋白
30492,3.0,250ml维他原味豆奶,2017/12/3 19:34,E,饮料,植物蛋白
30498,3.0,250ml维他原味豆奶,2017/12/5 17:30,E,饮料,植物蛋白
30500,3.0,250ml维他原味豆奶,2017/12/5 20:04,E,饮料,植物蛋白
30507,3.0,250ml维他原味豆奶,2017/12/6 21:55,E,饮料,植物蛋白
30509,3.0,250ml维他原味豆奶,2017/12/7 01:48,E,饮料,植物蛋白
30513,3.0,250ml维他原味豆奶,2017/12/9 05:16,E,饮料,植物蛋白
30515,3.0,250ml维他原味豆奶,2017/12/9 13:59,E,饮料,植物蛋白
30522,3.0,250ml维他原味豆奶,2017/12/9 20:04,E,饮料,植物蛋白
30523,3.0,250ml维他原味豆奶,2017/12/9 20:58,E,饮料,植物蛋白
30524,3.0,250ml维他原味豆奶,2017/12/10 01:05,E,饮料,植物蛋白
30537,3.0,250ml维他原味豆奶,2017/12/18 20:30,E,饮料,植物蛋白
30538,3.0,250ml维他原味豆奶,2017/12/22 10:49,E,饮料,植物蛋白
30539,3.0,250ml维他原味豆奶,2017/12/22 13:49,E,饮料,植物蛋白
30550,1.6,2g韩国海牌海苔,2017/1/9 22:16,E,非饮料,海味零食
30559,3.2,2g韩国海牌海苔,2017/3/30 10:47,E,非饮料,海味零食
30565,3.2,2g韩国海牌海苔,2017/4/1 12:33,E,非饮料,海味零食
30571,1.5,2g韩国海牌海苔,2017/4/12 17:46,E,非饮料,海味零食
30572,1.6,2g韩国海牌海苔,2017/4/16 18:02,E,非饮料,海味零食
30573,4.8,2g韩国海牌海苔,2017/4/18 19:54,E,非饮料,海味零食
30575,1.5,2g韩国海牌海苔,2017/4/24 19:43,E,非饮料,海味零食
30577,3.2,2g韩国海牌海苔,2017/4/27 12:34,E,非饮料,海味零食
30579,1.6,2g韩国海牌海苔,2017/4/30 10:20,E,非饮料,海味零食
30580,1.6,2g韩国海牌海苔,2017/4/30 20:45,E,非饮料,海味零食
30581,4.8,2g韩国海牌海苔,2017/5/4 07:46,E,非饮料,海味零食
30583,1.6,2g韩国海牌海苔,2017/5/4 18:05,E,非饮料,海味零食
30586,3.0,2g韩国海牌海苔,2017/5/5 17:46,E,非饮料,海味零食
30593,3.2,2g韩国海牌海苔,2017/5/11 22:36,E,非饮料,海味零食
30597,3.2,2g韩国海牌海苔,2017/5/15 16:26,E,非饮料,海味零食
30599,1.6,2g韩国海牌海苔,2017/5/20 13:28,E,非饮料,海味零食
30605,1.6,2g韩国海牌海苔,2017/5/26 11:59,E,非饮料,海味零食
30608,1.6,2g韩国海牌海苔,2017/5/29 07:39,E,非饮料,海味零食
30671,1.6,2g韩国海牌海苔,2017/7/5 17:42,E,非饮料,海味零食
30672,1.6,2g韩国海牌海苔,2017/7/5 17:44,E,非饮料,海味零食
30673,1.6,2g韩国海牌海苔,2017/7/25 09:57,E,非饮料,海味零食
30677,4.8,2g韩国海牌海苔,2017/8/4 12:03,E,非饮料,海味零食
30678,1.6,2g韩国海牌海苔,2017/8/13 19:49,E,非饮料,海味零食
30679,4.8,2g韩国海牌海苔,2017/8/21 19:11,E,非饮料,海味零食
30680,3.2,2g韩国海牌海苔,2017/9/1 18:58,E,非饮料,海味零食
30682,1.5,2g韩国海牌海苔,2017/9/2 18:18,E,非饮料,海味零食
30685,1.5,2g韩国海牌海苔,2017/9/8 16:08,E,非饮料,海味零食
30686,1.6,2g韩国海牌海苔,2017/9/10 08:34,E,非饮料,海味零食
30691,3.2,2g韩国海牌海苔,2017/9/14 15:25,E,非饮料,海味零食
30692,1.6,2g韩国海牌海苔,2017/9/17 12:23,E,非饮料,海味零食
30694,4.8,2g韩国海牌海苔,2017/9/17 17:13,E,非饮料,海味零食
30696,3.2,2g韩国海牌海苔,2017/9/22 16:41,E,非饮料,海味零食
30698,1.6,2g韩国海牌海苔,2017/9/23 14:54,E,非饮料,海味零食
30699,1.6,2g韩国海牌海苔,2017/9/24 14:39,E,非饮料,海味零食
30703,3.0,2g韩国海牌海苔,2017/9/28 08:36,E,非饮料,海味零食
30706,1.6,2g韩国海牌海苔,2017/9/29 12:05,E,非饮料,海味零食
30717,4.8,2g韩国海牌海苔,2017/10/7 01:29,E,非饮料,海味零食
30722,1.5,2g韩国海牌海苔,2017/10/11 01:05,E,非饮料,海味零食
30723,1.5,2g韩国海牌海苔,2017/10/11 02:02,E,非饮料,海味零食
30724,1.5,2g韩国海牌海苔,2017/10/11 07:36,E,非饮料,海味零食
30725,1.6,2g韩国海牌海苔,2017/10/11 12:13,E,非饮料,海味零食
30726,1.6,2g韩国海牌海苔,2017/10/11 13:29,E,非饮料,海味零食
30727,1.6,2g韩国海牌海苔,2017/10/11 13:30,E,非饮料,海味零食
30728,1.6,2g韩国海牌海苔,2017/10/11 13:59,E,非饮料,海味零食
30729,1.6,2g韩国海牌海苔,2017/10/11 15:03,E,非饮料,海味零食
30737,3.2,2g韩国海牌海苔,2017/10/16 12:18,E,非饮料,海味零食
30738,3.2,2g韩国海牌海苔,2017/10/16 12:24,E,非饮料,海味零食
30739,3.2,2g韩国海牌海苔,2017/10/16 13:23,E,非饮料,海味零食
30741,3.2,2g韩国海牌海苔,2017/10/16 16:29,E,非饮料,海味零食
30748,1.5,2g韩国海牌海苔,2017/10/18 14:18,E,非饮料,海味零食
30750,1.5,2g韩国海牌海苔,2017/10/20 13:04,E,非饮料,海味零食
30751,1.6,2g韩国海牌海苔,2017/10/20 17:50,E,非饮料,海味零食
30761,3.2,2g韩国海牌海苔,2017/10/30 10:47,E,非饮料,海味零食
30768,1.6,2g韩国海牌海苔,2017/11/1 15:43,E,非饮料,海味零食
30769,3.0,2g韩国海牌海苔,2017/11/2 12:18,E,非饮料,海味零食
30772,1.5,2g韩国海牌海苔,2017/11/4 15:05,E,非饮料,海味零食
30773,4.8,2g韩国海牌海苔,2017/11/4 20:33,E,非饮料,海味零食
30774,3.2,2g韩国海牌海苔,2017/11/5 18:28,E,非饮料,海味零食
30775,1.5,2g韩国海牌海苔,2017/11/6 16:19,E,非饮料,海味零食
30777,1.6,2g韩国海牌海苔,2017/11/8 09:03,E,非饮料,海味零食
30778,3.2,2g韩国海牌海苔,2017/11/8 09:12,E,非饮料,海味零食
30781,1.6,2g韩国海牌海苔,2017/11/8 16:24,E,非饮料,海味零食
30783,3.2,2g韩国海牌海苔,2017/11/11 15:24,E,非饮料,海味零食
30786,1.6,2g韩国海牌海苔,2017/11/12 07:49,E,非饮料,海味零食
30787,1.6,2g韩国海牌海苔,2017/11/12 10:06,E,非饮料,海味零食
30789,4.8,2g韩国海牌海苔,2017/11/12 18:25,E,非饮料,海味零食
30793,1.6,2g韩国海牌海苔,2017/11/14 09:05,E,非饮料,海味零食
30794,3.2,2g韩国海牌海苔,2017/11/14 12:37,E,非饮料,海味零食
30795,1.5,2g韩国海牌海苔,2017/11/14 15:56,E,非饮料,海味零食
30796,1.6,2g韩国海牌海苔,2017/11/15 09:07,E,非饮料,海味零食
30798,1.6,2g韩国海牌海苔,2017/11/15 19:53,E,非饮料,海味零食
30800,1.6,2g韩国海牌海苔,2017/11/18 18:17,E,非饮料,海味零食
30801,3.2,2g韩国海牌海苔,2017/11/19 12:09,E,非饮料,海味零食
30802,1.6,2g韩国海牌海苔,2017/11/19 14:11,E,非饮料,海味零食
30804,1.6,2g韩国海牌海苔,2017/11/19 16:37,E,非饮料,海味零食
30805,3.2,2g韩国海牌海苔,2017/11/19 18:21,E,非饮料,海味零食
30806,1.6,2g韩国海牌海苔,2017/11/19 20:20,E,非饮料,海味零食
30807,1.5,2g韩国海牌海苔,2017/11/19 22:07,E,非饮料,海味零食
30811,1.5,2g韩国海牌海苔,2017/12/1 14:29,E,非饮料,海味零食
30816,1.6,2g韩国海牌海苔,2017/12/1 23:12,E,非饮料,海味零食
30823,3.0,2g韩国海牌海苔,2017/12/5 06:05,E,非饮料,海味零食
30824,1.5,2g韩国海牌海苔,2017/12/5 07:47,E,非饮料,海味零食
30826,1.6,2g韩国海牌海苔,2017/12/5 20:39,E,非饮料,海味零食
30828,3.2,2g韩国海牌海苔,2017/12/6 20:18,E,非饮料,海味零食
30833,1.6,2g韩国海牌海苔,2017/12/8 21:26,E,非饮料,海味零食
