,金额,商品,支付时间,地点,大类,二级类
28392,2.0,怡宝纯净水,2017/12/2 15:33,A,饮料,水
28395,2.0,怡宝纯净水,2017/12/2 18:18,A,饮料,水
28396,2.0,怡宝纯净水,2017/12/2 18:19,A,饮料,水
28404,2.0,怡宝纯净水,2017/12/2 20:44,A,饮料,水
28410,2.0,怡宝纯净水,2017/12/3 04:41,A,饮料,水
28413,2.0,怡宝纯净水,2017/12/3 08:39,A,饮料,水
28418,2.0,怡宝纯净水,2017/12/3 18:40,A,饮料,水
28441,2.0,怡宝纯净水,2017/12/4 15:20,A,饮料,水
28456,2.0,怡宝纯净水,2017/12/4 19:11,A,饮料,水
28464,2.0,怡宝纯净水,2017/12/4 20:45,A,饮料,水
28474,2.0,怡宝纯净水,2017/12/5 00:19,A,饮料,水
28477,2.0,怡宝纯净水,2017/12/5 03:06,A,饮料,水
28497,2.0,怡宝纯净水,2017/12/5 16:59,A,饮料,水
28503,2.0,怡宝纯净水,2017/12/5 19:53,A,饮料,水
28511,2.0,怡宝纯净水,2017/12/5 21:50,A,饮料,水
28523,2.0,怡宝纯净水,2017/12/6 21:05,A,饮料,水
28529,2.0,怡宝纯净水,2017/12/7 01:07,A,饮料,水
28532,2.0,怡宝纯净水,2017/12/7 07:10,A,饮料,水
28533,2.0,怡宝纯净水,2017/12/7 08:47,A,饮料,水
28534,2.0,怡宝纯净水,2017/12/7 08:52,A,饮料,水
28537,2.0,怡宝纯净水,2017/12/7 11:07,A,饮料,水
28540,2.0,怡宝纯净水,2017/12/7 15:33,A,饮料,水
28569,2.0,怡宝纯净水,2017/12/8 10:11,A,饮料,水
28573,2.0,怡宝纯净水,2017/12/8 17:25,A,饮料,水
28574,2.0,怡宝纯净水,2017/12/8 17:48,A,饮料,水
28590,2.0,怡宝纯净水,2017/12/9 03:10,A,饮料,水
28609,2.0,怡宝纯净水,2017/12/9 17:34,A,饮料,水
28610,2.0,怡宝纯净水,2017/12/9 17:46,A,饮料,水
28624,2.5,怡宝纯净水,2017/12/9 21:14,A,饮料,水
28641,2.0,怡宝纯净水,2017/12/10 10:08,A,饮料,水
28642,2.0,怡宝纯净水,2017/12/10 10:26,A,饮料,水
28651,2.0,怡宝纯净水,2017/12/10 16:28,A,饮料,水
28653,2.0,怡宝纯净水,2017/12/10 17:33,A,饮料,水
28693,2.0,怡宝纯净水,2017/12/11 21:28,A,饮料,水
28710,2.0,怡宝纯净水,2017/12/12 19:42,A,饮料,水
28716,2.0,怡宝纯净水,2017/12/13 02:56,A,饮料,水
28718,2.0,怡宝纯净水,2017/12/13 08:46,A,饮料,水
28724,2.0,怡宝纯净水,2017/12/13 12:34,A,饮料,水
28741,2.0,怡宝纯净水,2017/12/14 07:51,A,饮料,水
28747,2.0,怡宝纯净水,2017/12/14 11:13,A,饮料,水
28749,2.0,怡宝纯净水,2017/12/14 12:28,A,饮料,水
28761,2.0,怡宝纯净水,2017/12/14 21:41,A,饮料,水
28763,2.0,怡宝纯净水,2017/12/14 23:10,A,饮料,水
28764,2.0,怡宝纯净水,2017/12/15 10:03,A,饮料,水
28772,2.0,怡宝纯净水,2017/12/15 17:15,A,饮料,水
28780,2.0,怡宝纯净水,2017/12/15 20:29,A,饮料,水
28782,2.0,怡宝纯净水,2017/12/15 21:34,A,饮料,水
28783,2.0,怡宝纯净水,2017/12/15 21:35,A,饮料,水
28784,2.0,怡宝纯净水,2017/12/15 22:25,A,饮料,水
28793,2.0,怡宝纯净水,2017/12/16 12:07,A,饮料,水
28794,2.0,怡宝纯净水,2017/12/16 12:13,A,饮料,水
28795,2.0,怡宝纯净水,2017/12/16 12:16,A,饮料,水
28796,2.0,怡宝纯净水,2017/12/16 12:28,A,饮料,水
28797,2.0,怡宝纯净水,2017/12/16 13:42,A,饮料,水
28806,2.0,怡宝纯净水,2017/12/16 19:50,A,饮料,水
28807,2.0,怡宝纯净水,2017/12/16 19:51,A,饮料,水
28809,2.0,怡宝纯净水,2017/12/16 20:55,A,饮料,水
28810,2.0,怡宝纯净水,2017/12/16 20:56,A,饮料,水
28820,2.0,怡宝纯净水,2017/12/17 08:20,A,饮料,水
28821,2.0,怡宝纯净水,2017/12/17 08:34,A,饮料,水
28828,2.0,怡宝纯净水,2017/12/17 20:54,A,饮料,水
28831,2.0,怡宝纯净水,2017/12/17 23:24,A,饮料,水
28832,2.0,怡宝纯净水,2017/12/17 23:58,A,饮料,水
28841,2.0,怡宝纯净水,2017/12/18 11:59,A,饮料,水
28846,2.0,怡宝纯净水,2017/12/18 19:18,A,饮料,水
28847,2.0,怡宝纯净水,2017/12/18 19:19,A,饮料,水
28849,2.0,怡宝纯净水,2017/12/18 20:11,A,饮料,水
28852,2.0,怡宝纯净水,2017/12/18 20:23,A,饮料,水
28868,2.0,怡宝纯净水,2017/12/19 02:33,A,饮料,水
28869,2.0,怡宝纯净水,2017/12/19 02:34,A,饮料,水
28870,2.0,怡宝纯净水,2017/12/19 04:12,A,饮料,水
28871,2.0,怡宝纯净水,2017/12/19 05:34,A,饮料,水
28873,2.0,怡宝纯净水,2017/12/19 10:43,A,饮料,水
28874,2.0,怡宝纯净水,2017/12/19 11:02,A,饮料,水
28875,2.0,怡宝纯净水,2017/12/19 11:45,A,饮料,水
28879,2.0,怡宝纯净水,2017/12/19 13:59,A,饮料,水
28880,2.0,怡宝纯净水,2017/12/19 14:07,A,饮料,水
28884,2.0,怡宝纯净水,2017/12/19 17:10,A,饮料,水
28889,2.0,怡宝纯净水,2017/12/20 14:39,A,饮料,水
28902,2.0,怡宝纯净水,2017/12/21 16:20,A,饮料,水
28913,2.0,怡宝纯净水,2017/12/22 15:25,A,饮料,水
28924,2.0,怡宝纯净水,2017/12/23 10:42,A,饮料,水
28928,2.0,怡宝纯净水,2017/12/23 16:54,A,饮料,水
28929,2.0,怡宝纯净水,2017/12/23 16:56,A,饮料,水
28940,2.0,怡宝纯净水,2017/12/24 08:03,A,饮料,水
28949,2.0,怡宝纯净水,2017/12/24 17:14,A,饮料,水
28951,2.5,怡宝纯净水,2017/12/24 20:30,A,饮料,水
28952,2.5,怡宝纯净水,2017/12/24 20:31,A,饮料,水
28953,2.5,怡宝纯净水,2017/12/24 20:36,A,饮料,水
28955,2.5,怡宝纯净水,2017/12/24 21:09,A,饮料,水
28956,2.5,怡宝纯净水,2017/12/24 21:46,A,饮料,水
28957,2.5,怡宝纯净水,2017/12/24 21:47,A,饮料,水
28958,2.0,怡宝纯净水,2017/12/25 04:59,A,饮料,水
28961,2.5,怡宝纯净水,2017/12/25 11:19,A,饮料,水
28962,2.5,怡宝纯净水,2017/12/25 12:01,A,饮料,水
28984,2.0,怡宝纯净水,2017/12/26 09:18,A,饮料,水
28992,2.0,怡宝纯净水,2017/12/26 14:02,A,饮料,水
28993,2.0,怡宝纯净水,2017/12/26 14:08,A,饮料,水
28994,2.0,怡宝纯净水,2017/12/26 14:20,A,饮料,水
28995,2.0,怡宝纯净水,2017/12/26 14:46,A,饮料,水
28996,2.0,怡宝纯净水,2017/12/26 14:58,A,饮料,水
29021,2.0,怡宝纯净水,2017/12/27 17:03,A,饮料,水
29027,2.0,怡宝纯净水,2017/12/27 18:26,A,饮料,水
29029,2.0,怡宝纯净水,2017/12/27 19:49,A,饮料,水
29030,2.5,怡宝纯净水,2017/12/27 20:36,A,饮料,水
29031,2.0,怡宝纯净水,2017/12/27 20:49,A,饮料,水
29034,2.5,怡宝纯净水,2017/12/27 22:43,A,饮料,水
29037,2.0,怡宝纯净水,2017/12/28 03:02,A,饮料,水
29072,2.0,怡宝纯净水,2017/12/31 17:09,A,饮料,水
29079,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/1/8 21:20,A,非饮料,饼干糕点
29080,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/1/9 09:02,A,非饮料,饼干糕点
29105,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/5/4 21:58,A,非饮料,饼干糕点
29111,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/5/11 21:32,A,非饮料,饼干糕点
29119,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/5/27 00:18,A,非饮料,饼干糕点
29123,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/1 09:44,A,非饮料,饼干糕点
29135,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/9 21:33,A,非饮料,饼干糕点
29137,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/9 23:45,A,非饮料,饼干糕点
29145,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/14 22:22,A,非饮料,饼干糕点
29150,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/17 10:39,A,非饮料,饼干糕点
29163,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/19 18:28,A,非饮料,饼干糕点
29167,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/21 14:56,A,非饮料,饼干糕点
29170,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/26 16:14,A,非饮料,饼干糕点
29172,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/27 00:41,A,非饮料,饼干糕点
29174,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/6/29 08:19,A,非饮料,饼干糕点
29178,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/7/19 19:25,A,非饮料,饼干糕点
29179,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/7/23 16:24,A,非饮料,饼干糕点
29190,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/9/3 16:51,A,非饮料,饼干糕点
29191,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/9/3 17:40,A,非饮料,饼干糕点
29199,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/9/10 13:00,A,非饮料,饼干糕点
29217,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/9/24 18:32,A,非饮料,饼干糕点
29237,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/10/12 16:37,A,非饮料,饼干糕点
29240,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/10/15 20:56,A,非饮料,饼干糕点
29241,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/10/16 17:55,A,非饮料,饼干糕点
29251,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/10/21 18:04,A,非饮料,饼干糕点
29253,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/10/24 04:05,A,非饮料,饼干糕点
29254,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/10/25 06:36,A,非饮料,饼干糕点
29260,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/10/28 09:42,A,非饮料,饼干糕点
29261,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/10/28 12:05,A,非饮料,饼干糕点
29268,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/10/31 13:54,A,非饮料,饼干糕点
29272,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/11/5 17:44,A,非饮料,饼干糕点
29279,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/11/8 13:01,A,非饮料,饼干糕点
29280,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/11/8 17:30,A,非饮料,饼干糕点
29286,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/11/13 17:40,A,非饮料,饼干糕点
29301,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/11/20 21:13,A,非饮料,饼干糕点
29308,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/12/5 05:14,A,非饮料,饼干糕点
29309,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/12/5 15:14,A,非饮料,饼干糕点
29311,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/12/6 15:30,A,非饮料,饼干糕点
29315,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/12/8 21:06,A,非饮料,饼干糕点
29318,4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/12/10 21:56,A,非饮料,饼干糕点
29339,2.0,85g新麦潮北海道吐司,2017/1/8 15:54,A,非饮料,饼干糕点
29340,2.0,85g新麦潮北海道吐司,2017/1/8 21:44,A,非饮料,饼干糕点
29347,4.0,85g新麦潮北海道吐司,2017/1/10 20:10,A,非饮料,饼干糕点
29350,4.0,85g新麦潮北海道吐司,2017/1/11 02:36,A,非饮料,饼干糕点
29351,2.0,85g新麦潮北海道吐司,2017/1/11 04:30,A,非饮料,饼干糕点
29354,2.0,85g新麦潮北海道吐司,2017/1/27 16:10,A,非饮料,饼干糕点
29358,2.0,85g新麦潮北海道吐司,2017/3/29 07:57,A,非饮料,饼干糕点
29360,2.0,85g新麦潮北海道吐司,2017/3/30 13:19,A,非饮料,饼干糕点
29362,2.0,85g新麦潮北海道吐司,2017/3/30 23:12,A,非饮料,饼干糕点
29366,2.0,85g新麦潮北海道吐司,2017/4/7 14:04,A,非饮料,饼干糕点
29381,2.0,85g新麦潮北海道吐司,2017/4/28 07:32,A,非饮料,饼干糕点
29382,4.0,85g新麦潮北海道吐司,2017/4/30 23:24,A,非饮料,饼干糕点
29389,4.0,85g新麦潮北海道吐司,2017/5/8 13:36,A,非饮料,饼干糕点
29395,4.0,85g新麦潮北海道吐司,2017/5/11 17:05,A,非饮料,饼干糕点
29397,2.0,85g新麦潮北海道吐司,2017/5/12 13:24,A,非饮料,饼干糕点
29399,4.0,85g新麦潮北海道吐司,2017/5/12 15:39,A,非饮料,饼干糕点
29400,2.0,85g新麦潮北海道吐司,2017/5/13 09:35,A,非饮料,饼干糕点
29403,4.0,85g新麦潮北海道吐司,2017/5/13 18:10,A,非饮料,饼干糕点
29404,2.0,85g新麦潮北海道吐司,2017/5/13 20:29,A,非饮料,饼干糕点
29408,4.0,85g新麦潮北海道吐司,2017/5/17 19:48,A,非饮料,饼干糕点
29409,4.0,85g新麦潮北海道吐司,2017/5/17 20:26,A,非饮料,饼干糕点
29411,4.0,85g新麦潮北海道吐司,2017/5/19 16:36,A,非饮料,饼干糕点
29413,2.0,85g新麦潮北海道吐司,2017/5/20 04:39,A,非饮料,饼干糕点
29415,2.0,85g新麦潮北海道吐司,2017/5/20 17:58,A,非饮料,饼干糕点
29437,4.0,85g新麦潮北海道吐司,2017/5/26 22:53,A,非饮料,饼干糕点
29440,4.0,85g新麦潮北海道吐司,2017/5/28 15:56,A,非饮料,饼干糕点
29448,4.0,85g新麦潮北海道吐司,2017/5/30 00:03,A,非饮料,饼干糕点
29462,3.0,85g新麦潮北海道吐司,2017/6/4 16:17,A,非饮料,饼干糕点
29463,4.0,85g新麦潮北海道吐司,2017/6/5 12:05,A,非饮料,饼干糕点
29471,2.0,85g新麦潮北海道吐司,2017/6/10 11:43,A,非饮料,饼干糕点
29475,2.0,85g新麦潮北海道吐司,2017/6/10 20:38,A,非饮料,饼干糕点
29480,4.0,85g新麦潮北海道吐司,2017/6/12 12:12,A,非饮料,饼干糕点
29529,2.0,85g新麦潮北海道吐司,2017/6/23 07:47,A,非饮料,饼干糕点
29530,4.0,85g新麦潮北海道吐司,2017/6/23 12:05,A,非饮料,饼干糕点
29531,4.0,85g新麦潮北海道吐司,2017/6/23 12:07,A,非饮料,饼干糕点
29536,4.0,85g新麦潮北海道吐司,2017/6/24 15:50,A,非饮料,饼干糕点
29543,4.0,85g新麦潮北海道吐司,2017/6/26 23:16,A,非饮料,饼干糕点
29564,3.0,85g新麦潮北海道吐司,2017/7/5 17:58,A,非饮料,饼干糕点
29565,3.0,85g新麦潮北海道吐司,2017/7/5 19:27,A,非饮料,饼干糕点
29568,4.0,85g新麦潮北海道吐司,2017/7/24 12:30,A,非饮料,饼干糕点
29572,4.0,85g新麦潮北海道吐司,2017/7/26 11:06,A,非饮料,饼干糕点
29573,6.0,85g新麦潮北海道吐司,2017/7/26 16:46,A,非饮料,饼干糕点
29585,4.0,85g新麦潮北海道吐司,2017/7/31 18:15,A,非饮料,饼干糕点
29589,4.0,85g新麦潮北海道吐司,2017/8/5 20:56,A,非饮料,饼干糕点
29608,4.0,85g新麦潮北海道吐司,2017/9/1 14:47,A,非饮料,饼干糕点
29612,2.0,85g新麦潮北海道吐司,2017/9/4 16:04,A,非饮料,饼干糕点
29619,2.0,85g新麦潮北海道吐司,2017/9/10 21:31,A,非饮料,饼干糕点
29625,2.5,85g新麦潮北海道吐司,2017/9/14 15:08,A,非饮料,饼干糕点
29629,4.0,85g新麦潮北海道吐司,2017/9/15 12:37,A,非饮料,饼干糕点
29630,4.0,85g新麦潮北海道吐司,2017/9/15 15:18,A,非饮料,饼干糕点
29642,2.0,85g新麦潮北海道吐司,2017/9/21 17:35,A,非饮料,饼干糕点
29646,4.0,85g新麦潮北海道吐司,2017/9/22 16:51,A,非饮料,饼干糕点
29648,2.5,85g新麦潮北海道吐司,2017/9/23 14:54,A,非饮料,饼干糕点
29652,2.5,85g新麦潮北海道吐司,2017/9/24 14:51,A,非饮料,饼干糕点
29653,2.0,85g新麦潮北海道吐司,2017/9/24 17:41,A,非饮料,饼干糕点
29654,4.0,85g新麦潮北海道吐司,2017/9/24 23:56,A,非饮料,饼干糕点
29659,2.0,85g新麦潮北海道吐司,2017/9/27 14:37,A,非饮料,饼干糕点
29660,2.0,85g新麦潮北海道吐司,2017/9/27 16:12,A,非饮料,饼干糕点
29665,3.0,85g新麦潮北海道吐司,2017/9/29 08:33,A,非饮料,饼干糕点
29673,2.0,85g新麦潮北海道吐司,2017/10/1 11:05,A,非饮料,饼干糕点
29678,2.0,85g新麦潮北海道吐司,2017/10/6 11:59,A,非饮料,饼干糕点
29683,2.0,85g新麦潮北海道吐司,2017/10/7 18:06,A,非饮料,饼干糕点
29684,2.0,85g新麦潮北海道吐司,2017/10/7 23:18,A,非饮料,饼干糕点
29685,2.0,85g新麦潮北海道吐司,2017/10/11 15:42,A,非饮料,饼干糕点
29687,4.0,85g新麦潮北海道吐司,2017/10/12 14:53,A,非饮料,饼干糕点
29690,4.0,85g新麦潮北海道吐司,2017/10/13 11:29,A,非饮料,饼干糕点
29697,2.5,85g新麦潮北海道吐司,2017/10/17 19:45,A,非饮料,饼干糕点
29700,2.5,85g新麦潮北海道吐司,2017/10/18 19:43,A,非饮料,饼干糕点
29706,4.0,85g新麦潮北海道吐司,2017/10/21 23:16,A,非饮料,饼干糕点
29714,4.0,85g新麦潮北海道吐司,2017/10/24 00:48,A,非饮料,饼干糕点
29717,3.0,85g新麦潮北海道吐司,2017/10/24 13:33,A,非饮料,饼干糕点
29721,4.0,85g新麦潮北海道吐司,2017/10/25 07:42,A,非饮料,饼干糕点
29724,2.0,85g新麦潮北海道吐司,2017/10/25 22:15,A,非饮料,饼干糕点
29737,2.0,85g新麦潮北海道吐司,2017/10/30 12:19,A,非饮料,饼干糕点
29738,4.0,85g新麦潮北海道吐司,2017/10/30 15:51,A,非饮料,饼干糕点
29770,4.0,85g新麦潮北海道吐司,2017/11/8 19:33,A,非饮料,饼干糕点
29774,4.0,85g新麦潮北海道吐司,2017/11/9 15:51,A,非饮料,饼干糕点
29782,4.0,85g新麦潮北海道吐司,2017/11/13 08:56,A,非饮料,饼干糕点
29792,2.0,85g新麦潮北海道吐司,2017/11/15 10:22,A,非饮料,饼干糕点
29794,4.0,85g新麦潮北海道吐司,2017/11/15 11:35,A,非饮料,饼干糕点
29797,4.0,85g新麦潮北海道吐司,2017/11/15 17:22,A,非饮料,饼干糕点
29805,2.5,85g新麦潮北海道吐司,2017/11/17 15:13,A,非饮料,饼干糕点
29808,2.0,85g新麦潮北海道吐司,2017/11/18 11:05,A,非饮料,饼干糕点
29827,4.0,85g新麦潮北海道吐司,2017/11/20 16:38,A,非饮料,饼干糕点
29837,2.0,85g新麦潮北海道吐司,2017/12/3 15:35,A,非饮料,饼干糕点
29841,2.0,85g新麦潮北海道吐司,2017/12/4 18:34,A,非饮料,饼干糕点
29842,2.0,85g新麦潮北海道吐司,2017/12/4 22:19,A,非饮料,饼干糕点
29848,2.0,85g新麦潮北海道吐司,2017/12/7 07:02,A,非饮料,饼干糕点
29851,4.0,85g新麦潮北海道吐司,2017/12/7 19:45,A,非饮料,饼干糕点
29852,4.0,85g新麦潮北海道吐司,2017/12/8 09:54,A,非饮料,饼干糕点
29859,4.0,85g新麦潮北海道吐司,2017/12/9 21:07,A,非饮料,饼干糕点
29860,4.0,85g新麦潮北海道吐司,2017/12/10 05:40,A,非饮料,饼干糕点
29870,2.0,85g新麦潮北海道吐司,2017/12/14 16:06,A,非饮料,饼干糕点
29872,2.0,85g新麦潮北海道吐司,2017/12/15 15:59,A,非饮料,饼干糕点
29873,2.0,85g新麦潮北海道吐司,2017/12/15 16:09,A,非饮料,饼干糕点
29913,3.0,250ml维他原味豆奶,2017/1/10 08:50,A,饮料,植物蛋白
29917,3.0,250ml维他原味豆奶,2017/1/10 20:52,A,饮料,植物蛋白
29919,3.0,250ml维他原味豆奶,2017/1/26 22:43,A,饮料,植物蛋白
29921,3.0,250ml维他原味豆奶,2017/1/30 10:07,A,饮料,植物蛋白
29925,3.0,250ml维他原味豆奶,2017/3/28 21:07,A,饮料,植物蛋白
29927,3.0,250ml维他原味豆奶,2017/3/29 04:52,A,饮料,植物蛋白
29928,3.0,250ml维他原味豆奶,2017/3/29 05:07,A,饮料,植物蛋白
29948,3.0,250ml维他原味豆奶,2017/4/21 17:39,A,饮料,植物蛋白
29951,3.0,250ml维他原味豆奶,2017/4/22 20:55,A,饮料,植物蛋白
29954,3.0,250ml维他原味豆奶,2017/4/28 23:22,A,饮料,植物蛋白
29957,3.0,250ml维他原味豆奶,2017/5/1 02:12,A,饮料,植物蛋白
29964,3.0,250ml维他原味豆奶,2017/5/4 22:14,A,饮料,植物蛋白
29975,3.0,250ml维他原味豆奶,2017/5/14 20:13,A,饮料,植物蛋白
29978,3.0,250ml维他原味豆奶,2017/5/18 10:59,A,饮料,植物蛋白
29980,3.0,250ml维他原味豆奶,2017/5/20 07:06,A,饮料,植物蛋白
29982,3.0,250ml维他原味豆奶,2017/5/20 14:22,A,饮料,植物蛋白
29986,3.0,250ml维他原味豆奶,2017/5/22 14:28,A,饮料,植物蛋白
29990,3.0,250ml维他原味豆奶,2017/5/22 23:09,A,饮料,植物蛋白
29994,3.0,250ml维他原味豆奶,2017/5/23 21:09,A,饮料,植物蛋白
29999,3.0,250ml维他原味豆奶,2017/5/25 12:26,A,饮料,植物蛋白
30002,3.0,250ml维他原味豆奶,2017/5/26 00:02,A,饮料,植物蛋白
30008,3.0,250ml维他原味豆奶,2017/5/26 20:00,A,饮料,植物蛋白
30012,3.0,250ml维他原味豆奶,2017/5/27 17:20,A,饮料,植物蛋白
30013,3.0,250ml维他原味豆奶,2017/5/28 08:59,A,饮料,植物蛋白
30014,3.0,250ml维他原味豆奶,2017/5/28 09:41,A,饮料,植物蛋白
30022,3.0,250ml维他原味豆奶,2017/5/29 22:22,A,饮料,植物蛋白
30024,3.0,250ml维他原味豆奶,2017/5/30 11:48,A,饮料,植物蛋白
30026,3.0,250ml维他原味豆奶,2017/6/1 00:13,A,饮料,植物蛋白
30028,3.0,250ml维他原味豆奶,2017/6/1 04:49,A,饮料,植物蛋白
30030,3.0,250ml维他原味豆奶,2017/6/1 20:25,A,饮料,植物蛋白
30032,3.0,250ml维他原味豆奶,2017/6/2 01:35,A,饮料,植物蛋白
30033,3.0,250ml维他原味豆奶,2017/6/2 04:17,A,饮料,植物蛋白
30041,3.0,250ml维他原味豆奶,2017/6/3 03:10,A,饮料,植物蛋白
30042,3.0,250ml维他原味豆奶,2017/6/3 10:48,A,饮料,植物蛋白
30045,3.0,250ml维他原味豆奶,2017/6/3 19:12,A,饮料,植物蛋白
30047,3.0,250ml维他原味豆奶,2017/6/3 21:48,A,饮料,植物蛋白
30050,3.0,250ml维他原味豆奶,2017/6/4 16:17,A,饮料,植物蛋白
30055,3.0,250ml维他原味豆奶,2017/6/4 19:35,A,饮料,植物蛋白
30069,3.0,250ml维他原味豆奶,2017/6/8 16:36,A,饮料,植物蛋白
30074,3.0,250ml维他原味豆奶,2017/6/12 03:03,A,饮料,植物蛋白
30083,3.0,250ml维他原味豆奶,2017/6/15 12:02,A,饮料,植物蛋白
30086,3.0,250ml维他原味豆奶,2017/6/16 14:43,A,饮料,植物蛋白
30098,3.0,250ml维他原味豆奶,2017/6/20 15:48,A,饮料,植物蛋白
30099,3.0,250ml维他原味豆奶,2017/6/20 19:24,A,饮料,植物蛋白
30103,3.0,250ml维他原味豆奶,2017/6/23 15:14,A,饮料,植物蛋白
30105,3.0,250ml维他原味豆奶,2017/6/23 15:30,A,饮料,植物蛋白
30107,3.0,250ml维他原味豆奶,2017/6/23 17:36,A,饮料,植物蛋白
30112,3.0,250ml维他原味豆奶,2017/6/24 23:07,A,饮料,植物蛋白
30114,3.0,250ml维他原味豆奶,2017/6/25 14:52,A,饮料,植物蛋白
30120,3.0,250ml维他原味豆奶,2017/6/27 13:12,A,饮料,植物蛋白
30122,3.0,250ml维他原味豆奶,2017/6/27 21:08,A,饮料,植物蛋白
30123,3.0,250ml维他原味豆奶,2017/6/27 23:31,A,饮料,植物蛋白
30125,3.0,250ml维他原味豆奶,2017/6/28 17:59,A,饮料,植物蛋白
30129,3.0,250ml维他原味豆奶,2017/6/29 21:11,A,饮料,植物蛋白
30133,3.0,250ml维他原味豆奶,2017/6/30 15:02,A,饮料,植物蛋白
30136,3.0,250ml维他原味豆奶,2017/6/30 21:38,A,饮料,植物蛋白
30142,3.0,250ml维他原味豆奶,2017/7/3 17:32,A,饮料,植物蛋白
30143,3.0,250ml维他原味豆奶,2017/7/3 20:32,A,饮料,植物蛋白
30158,3.0,250ml维他原味豆奶,2017/7/31 15:27,A,饮料,植物蛋白
30161,3.0,250ml维他原味豆奶,2017/8/1 10:05,A,饮料,植物蛋白
30163,3.0,250ml维他原味豆奶,2017/8/4 12:14,A,饮料,植物蛋白
30164,3.0,250ml维他原味豆奶,2017/8/4 12:27,A,饮料,植物蛋白
30170,3.0,250ml维他原味豆奶,2017/8/20 17:15,A,饮料,植物蛋白
30183,3.0,250ml维他原味豆奶,2017/9/3 15:14,A,饮料,植物蛋白
30187,3.0,250ml维他原味豆奶,2017/9/4 16:46,A,饮料,植物蛋白
30193,3.0,250ml维他原味豆奶,2017/9/7 16:27,A,饮料,植物蛋白
30206,3.0,250ml维他原味豆奶,2017/9/10 20:39,A,饮料,植物蛋白
30209,3.0,250ml维他原味豆奶,2017/9/14 15:03,A,饮料,植物蛋白
30212,3.0,250ml维他原味豆奶,2017/9/14 20:19,A,饮料,植物蛋白
30217,3.0,250ml维他原味豆奶,2017/9/15 17:31,A,饮料,植物蛋白
30232,3.0,250ml维他原味豆奶,2017/9/20 11:48,A,饮料,植物蛋白
30244,3.0,250ml维他原味豆奶,2017/9/24 10:50,A,饮料,植物蛋白
30249,3.0,250ml维他原味豆奶,2017/9/25 12:28,A,饮料,植物蛋白
30252,3.0,250ml维他原味豆奶,2017/9/27 08:28,A,饮料,植物蛋白
30262,3.0,250ml维他原味豆奶,2017/9/30 11:20,A,饮料,植物蛋白
30265,3.0,250ml维他原味豆奶,2017/9/30 16:17,A,饮料,植物蛋白
30267,3.0,250ml维他原味豆奶,2017/9/30 17:49,A,饮料,植物蛋白
30268,3.0,250ml维他原味豆奶,2017/10/1 15:45,A,饮料,植物蛋白
30269,3.0,250ml维他原味豆奶,2017/10/1 16:51,A,饮料,植物蛋白
30271,3.0,250ml维他原味豆奶,2017/10/2 23:21,A,饮料,植物蛋白
30272,3.0,250ml维他原味豆奶,2017/10/3 12:45,A,饮料,植物蛋白
